foodCode,foodName,alias,category,energyKCal,protein,fat,carbohydrate,dietaryFiber,standardName,searchKeywords,primaryCategory,secondaryCategory,originalCategory,nutritionBasis,basisAmount,basisUnit,defaultServingAmount,defaultServingUnit,defaultServingGram,foodState,cookingMethod,brand,sourceName,sourceType,sourceVersion,sourceQueryDate,dataConfidence,isEstimated,isCompositeFood,isActive,canonicalFoodCode,reviewStatus,reviewNote,energyRepairMethod,originalEnergyKCal,qualityFlags
EXT0060,儿童配方奶粉（雀巢能恩全进口奶源儿童配方奶粉4）,,乳类及其制品-奶粉,455.0,22.0,19.0,49.0,0.0,儿童配方奶粉（雀巢能恩全进口奶源儿童配方奶粉4）,儿童配方奶粉（雀巢能恩全进口奶源儿童配方奶粉4）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0060,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,455,
EXT0061,儿童配方奶粉（三元爱益儿童成长配方奶粉）,,乳类及其制品-奶粉,500.0,20.0,20.0,60.0,0.0,儿童配方奶粉（三元爱益儿童成长配方奶粉）,儿童配方奶粉（三元爱益儿童成长配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0061,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,500,
EXT0062,儿童配方奶粉（完达山4段儿童奶粉）,,乳类及其制品-奶粉,462.0,17.1,19.2,55.7,0.8,儿童配方奶粉（完达山4段儿童奶粉）,儿童配方奶粉（完达山4段儿童奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0062,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,462,
EXT0063,儿童配方奶粉（完达山金装元乳4段儿童奶粉）,,乳类及其制品-奶粉,466.0,17.5,19.8,54.8,0.9,儿童配方奶粉（完达山金装元乳4段儿童奶粉）,儿童配方奶粉（完达山金装元乳4段儿童奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0063,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,466,
EXT0064,儿童配方奶粉（雪花学生特殊配方奶粉）,,乳类及其制品-奶粉,461.0,17.5,19.0,55.0,0.0,儿童配方奶粉（雪花学生特殊配方奶粉）,儿童配方奶粉（雪花学生特殊配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,生/鲜,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0064,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,461,
EXT0065,儿童配方奶粉（雪花学生营养奶粉）,,乳类及其制品-奶粉,463.0,17.8,19.5,54.0,0.0,儿童配方奶粉（雪花学生营养奶粉）,儿童配方奶粉（雪花学生营养奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,生/鲜,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0065,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,463,
EXT0066,儿童配方奶粉（雅培金装喜康宝儿童配方奶粉）,,乳类及其制品-奶粉,444.0,17.5,15.9,58.1,0.7,儿童配方奶粉（雅培金装喜康宝儿童配方奶粉）,儿童配方奶粉（雅培金装喜康宝儿童配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0066,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,444,
EXT0067,儿童配方奶粉（雅士利儿童奶粉）,,乳类及其制品-奶粉,460.0,21.6,18.0,53.0,0.0,儿童配方奶粉（雅士利儿童奶粉）,儿童配方奶粉（雅士利儿童奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0067,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,460,
EXT0068,儿童配方奶粉（伊利儿童配方奶粉）,,乳类及其制品-奶粉,465.0,21.0,20.0,50.6,0.6,儿童配方奶粉（伊利儿童配方奶粉）,儿童配方奶粉（伊利儿童配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0068,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,465,
EXT0069,儿童配方奶粉（伊利金领冠儿童配方奶粉）,,乳类及其制品-奶粉,467.0,21.5,20.0,50.6,0.6,儿童配方奶粉（伊利金领冠儿童配方奶粉）,儿童配方奶粉（伊利金领冠儿童配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0069,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,467,
EXT0070,儿童配方奶粉（伊利金装儿童配方奶粉）,,乳类及其制品-奶粉,467.0,21.5,20.0,50.6,0.6,儿童配方奶粉（伊利金装儿童配方奶粉）,儿童配方奶粉（伊利金装儿童配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0070,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,467,
EXT0071,儿童配方奶粉（伊利学生营养奶粉）,,乳类及其制品-奶粉,464.0,18.0,20.0,53.0,0.0,儿童配方奶粉（伊利学生营养奶粉）,儿童配方奶粉（伊利学生营养奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,生/鲜,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0071,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,464,
EXT0072,孕产妇配方奶粉(代表值),,乳类及其制品-奶粉,413.0,22.0,9.8,60.5,2.9,孕产妇配方奶粉(代表值),孕产妇配方奶粉(代表值),奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0072,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,413,
EXT0073,孕产妇配方奶粉（惠氏）,,乳类及其制品-奶粉,405.0,16.0,6.8,70.0,0.0,孕产妇配方奶粉（惠氏）,孕产妇配方奶粉（惠氏）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0073,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,405,
EXT0074,孕产妇配方奶粉（美赞臣）,,乳类及其制品-奶粉,378.0,23.3,3.9,62.4,0.0,孕产妇配方奶粉（美赞臣）,孕产妇配方奶粉（美赞臣）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0074,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,378,
EXT0075,孕产妇配方奶粉（贝因美冠军宝贝孕妈咪配方奶粉）,,乳类及其制品-奶粉,425.0,22.5,12.0,59.0,4.5,孕产妇配方奶粉（贝因美冠军宝贝孕妈咪配方奶粉）,孕产妇配方奶粉（贝因美冠军宝贝孕妈咪配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0075,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,425,
EXT0076,孕产妇配方奶粉（贝因美金装爱+孕妈咪配方奶粉）,,乳类及其制品-奶粉,434.0,22.5,12.0,59.0,0.0,孕产妇配方奶粉（贝因美金装爱+孕妈咪配方奶粉）,孕产妇配方奶粉（贝因美金装爱+孕妈咪配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0076,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,434,
EXT0077,孕产妇配方奶粉（贝因美金装爱+准妈咪配方奶粉）,,乳类及其制品-奶粉,426.0,22.5,10.0,61.5,0.0,孕产妇配方奶粉（贝因美金装爱+准妈咪配方奶粉）,孕产妇配方奶粉（贝因美金装爱+准妈咪配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0077,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,426,
EXT0078,孕产妇配方奶粉（多美滋优阶妈妈孕产妇配方奶粉）,,乳类及其制品-奶粉,360.0,20.5,2.5,67.4,7.2,孕产妇配方奶粉（多美滋优阶妈妈孕产妇配方奶粉）,孕产妇配方奶粉（多美滋优阶妈妈孕产妇配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0078,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,360,
EXT0079,孕产妇配方奶粉（飞帆孕产妇配方乳粉）,,乳类及其制品-奶粉,460.0,18.0,17.5,57.7,0.0,孕产妇配方奶粉（飞帆孕产妇配方乳粉）,孕产妇配方奶粉（飞帆孕产妇配方乳粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0079,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,460,
EXT0080,孕产妇配方奶粉（合生元金装妈妈配方奶粉）,,乳类及其制品-奶粉,380.0,27.0,2.8,62.7,2.0,孕产妇配方奶粉（合生元金装妈妈配方奶粉）,孕产妇配方奶粉（合生元金装妈妈配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,生/鲜,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0080,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,380,
EXT0081,孕产妇配方奶粉（亨氏超金妈妈孕产妇配方奶粉）,,乳类及其制品-奶粉,398.0,26.0,8.0,57.0,3.0,孕产妇配方奶粉（亨氏超金妈妈孕产妇配方奶粉）,孕产妇配方奶粉（亨氏超金妈妈孕产妇配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0081,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,398,
EXT0082,孕产妇配方奶粉（惠氏爱儿乐妈妈孕产妇配方奶粉）,,乳类及其制品-奶粉,406.0,19.0,6.9,67.0,0.0,孕产妇配方奶粉（惠氏爱儿乐妈妈孕产妇配方奶粉）,孕产妇配方奶粉（惠氏爱儿乐妈妈孕产妇配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0082,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,406,
EXT0083,孕产妇配方奶粉（美素佳儿GOLD金装妈妈孕产妇配方奶粉）,,乳类及其制品-奶粉,454.0,27.0,17.5,47.1,0.0,孕产妇配方奶粉（美素佳儿GOLD金装妈妈孕产妇配方奶粉）,孕产妇配方奶粉（美素佳儿GOLD金装妈妈孕产妇配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0083,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,454,
EXT0084,孕产妇配方奶粉（美赞臣安婴妈妈孕产妇配方奶粉）,,乳类及其制品-奶粉,383.0,24.0,4.3,62.0,0.0,孕产妇配方奶粉（美赞臣安婴妈妈孕产妇配方奶粉）,孕产妇配方奶粉（美赞臣安婴妈妈孕产妇配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0084,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,383,
EXT0085,孕产妇配方奶粉（雀巢妈妈孕产妇奶粉）,,乳类及其制品-奶粉,407.0,20.0,6.5,67.0,0.0,孕产妇配方奶粉（雀巢妈妈孕产妇奶粉）,孕产妇配方奶粉（雀巢妈妈孕产妇奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0085,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,407,
EXT0086,孕产妇配方奶粉（雀巢妈妈孕产妇营养配方奶粉）,,乳类及其制品-奶粉,402.0,20.0,6.0,67.0,0.0,孕产妇配方奶粉（雀巢妈妈孕产妇营养配方奶粉）,孕产妇配方奶粉（雀巢妈妈孕产妇营养配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0086,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,402,
EXT0087,孕产妇配方奶粉（三元爱力优妈妈配方奶粉）,,乳类及其制品-奶粉,438.0,22.5,13.8,56.3,0.9,孕产妇配方奶粉（三元爱力优妈妈配方奶粉）,孕产妇配方奶粉（三元爱力优妈妈配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0087,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,438,
EXT0088,孕产妇配方奶粉（圣元优博妈咪孕产妇配方奶粉）,,乳类及其制品-奶粉,440.0,22.0,16.0,52.0,0.0,孕产妇配方奶粉（圣元优博妈咪孕产妇配方奶粉）,孕产妇配方奶粉（圣元优博妈咪孕产妇配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0088,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,440,
EXT0089,孕产妇配方奶粉（完达山妈咪配方奶粉）,,乳类及其制品-奶粉,455.0,22.5,17.5,52.4,1.2,孕产妇配方奶粉（完达山妈咪配方奶粉）,孕产妇配方奶粉（完达山妈咪配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0089,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,455,
EXT0090,孕产妇配方奶粉（雅培妈妈喜康素金装孕产妇配方奶粉）,,乳类及其制品-奶粉,367.0,23.1,2.0,66.0,3.7,孕产妇配方奶粉（雅培妈妈喜康素金装孕产妇配方奶粉）,孕产妇配方奶粉（雅培妈妈喜康素金装孕产妇配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0090,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,367,
EXT0091,孕产妇配方奶粉（雅士利能慧金装孕产妇奶粉）,,乳类及其制品-奶粉,425.0,20.6,12.5,59.0,3.0,孕产妇配方奶粉（雅士利能慧金装孕产妇奶粉）,孕产妇配方奶粉（雅士利能慧金装孕产妇奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0091,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,425,
EXT0092,孕产妇配方奶粉（伊利金领冠妈妈配方奶粉）,,乳类及其制品-奶粉,456.0,22.0,14.0,60.9,0.9,孕产妇配方奶粉（伊利金领冠妈妈配方奶粉）,孕产妇配方奶粉（伊利金领冠妈妈配方奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0092,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,456,
EXT0093,孕产妇配方奶粉（伊利孕妇奶粉）,孕期奶粉，妈咪奶粉，孕哺奶粉,乳类及其制品-奶粉,441.0,22.0,14.0,56.7,0.0,孕产妇配方奶粉（伊利孕妇奶粉）,孕产妇配方奶粉（伊利孕妇奶粉），孕期奶粉，妈咪奶粉，孕哺奶粉,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0093,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,441,
EXT0094,孕产妇配方羊奶粉（美可高特孕产妇配方羊奶粉）,,乳类及其制品-奶粉,447.0,22.0,15.5,54.9,0.0,孕产妇配方羊奶粉（美可高特孕产妇配方羊奶粉）,孕产妇配方羊奶粉（美可高特孕产妇配方羊奶粉）,奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0094,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,447,
EXT0095,中老年配方奶粉(代表值),,乳类及其制品-奶粉,424.0,21.8,12.8,55.7,0.9,中老年配方奶粉(代表值),中老年配方奶粉(代表值),奶及乳制品,奶粉,乳类及其制品-奶粉,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT0095,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,424,
